EPA AQS ID,Country Code,Data Source,EPA Region,Elevation,GMT Offset Amount (hours),Latitude,Local Time at Monitor,Longitude,OZONE,Ozone & PM AQI,Ozone & PM AQI (For Labeling),Ozone & PM AQI (For Sorting),Ozone AQI,Ozone AQI (For Labeling),Ozone AQI (For Sorting),Ozone Measured at Site,Ozone Unit of Measure,PM10,PM10 AQI,PM10 AQI (For Labeling),PM10 AQI (For Sorting),PM10 Measured at Site,PM10 Unit of Measure,PM2.5,PM2.5 AQI,PM2.5 AQI (For Labeling),PM2.5 AQI (For Sorting),PM2.5 Measured at Site,PM2.5 Unit of Measure,PM2.5 & PM10 AQI,PM2.5 & PM10 AQI (For Labeling),PM2.5 & PM10 AQI (For Sorting),Reporting Area(s),Site Name,State Name,Site Operational Status,ValidTime,ObjectId,MonitorType,x,y
060010009,US,Bay Area Air District,R9,9.8,-8,37.743061,2025-05-15 20:00:00 GMT-8,-122.169907,36,44,44,44,32,32,32,1,PPB,,,ND,-999,0,,8,44,44,44,1,UG/M3,44,44,44,Oakland,Oakland,CA,Active,5/16/2025 4:00:00 AM,479153771,Permanent,-13599891.8375016,4543192.26550338
060010011,US,Bay Area Air District,R9,2.7,-8,37.8148,2025-05-15 20:00:00 GMT-8,-122.282402,35,58,58,58,31,31,31,1,PPB,,,ND,-999,0,,14,58,58,58,1,UG/M3,58,58,58,Oakland,Oakland West,CA,Active,5/16/2025 4:00:00 AM,479153772,Permanent,-13612414.7236184,4553296.19856965
060010012,US,Bay Area Air District,R9,4,-8,37.793624,2025-05-15 20:00:00 GMT-8,-122.263376,,56,56,56,,ND,-999,0,,,,ND,-999,0,,12,56,56,56,1,UG/M3,56,56,56,Oakland,Laney College,CA,Active,5/16/2025 4:00:00 AM,479153773,Permanent,-13610296.7589865,4550312.68778569
060010013,US,Bay Area Air District,R9,2.7,-8,37.864767,2025-05-15 20:00:00 GMT-8,-122.302741,,31,31,31,31,31,31,1,,,,ND,-999,0,,,8,8,8,1,,8,8,8,Oakland,Berkeley Aquatic Park,CA,Active,5/16/2025 4:00:00 AM,479153774,Permanent,-13614678.8507416,4560339.50030786
060010015,US,Bay Area Air District,R9,100.3,-8,37.701222,2025-05-15 20:00:00 GMT-8,-121.903019,,36,36,36,,ND,-999,0,,,,ND,-999,0,,7,36,36,36,1,UG/M3,36,36,36,Livermore,Pleasanton - Owens Ct.,CA,Active,5/16/2025 4:00:00 AM,479153775,Permanent,-13570182.0012428,4537304.05811799
060011001,US,Bay Area Air District,R9,5.2,-8,37.535599,2025-05-15 20:00:00 GMT-8,-121.9608,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Fremont|Redwood City,Fremont Chapel Way,CA,Inactive,5/16/2025 4:00:00 AM,479153776,Permanent,-13576614.1527403,4514027.66342055
060012001,US,Bay Area Air District,R9,88.5,-8,37.6547,2025-05-15 20:00:00 GMT-8,-122.0317,,36,36,36,36,36,36,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Fremont,Hayward,CA,Active,5/16/2025 4:00:00 AM,479153777,Permanent,-13584506.7046375,4530760.68995326
060012004,US,Bay Area Air District,R9,5.8,-8,37.8778,2025-05-15 20:00:00 GMT-8,-122.310303,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Berkeley,CA,Inactive,5/16/2025 4:00:00 AM,479153778,Permanent,-13615520.648731,4562177.40489842
060012005,US,Bay Area Air District,R9,526.1,-8,37.689615,2025-05-15 20:00:00 GMT-8,-121.631916,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Patterson Pass,CA,Inactive,5/16/2025 4:00:00 AM,479153779,Permanent,-13540002.9533302,4535671.13715894
060050002,US,California Air Resources Board,R9,0,-8,38.342606,2025-05-15 20:00:00 GMT-8,-120.764426,45,43,43,43,43,43,43,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Jackson - Clinton,CA,Active,5/16/2025 4:00:00 AM,479153780,Permanent,-13443434.408262,4627938.24771656
060070002,US,California Air Resources Board,R9,0,-8,39.7575,2025-05-15 20:00:00 GMT-8,-121.8422,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Chico,Chico - Manzanita,CA,Inactive,5/16/2025 4:00:00 AM,479153781,Permanent,-13563411.6611322,4830765.16298823
060070007,US,California Air Resources Board,R9,520.9,-8,39.708454,2025-05-15 20:00:00 GMT-8,-121.617309,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Paradise,Paradise - Airport,CA,Active,5/16/2025 4:00:00 AM,479153782,Permanent,-13538376.9095282,4823665.61745177
060070008,US,California Air Resources Board,R9,62.8,-8,39.76168,2025-05-15 20:00:00 GMT-8,-121.84047,36,34,34,34,34,34,34,1,PPB,23.0,21.0,21,21,1,UG/M3,2.2,18,18,18,1,UG/M3,21,21,21,Chico,Chico -  East,CA,Active,5/16/2025 4:00:00 AM,479153783,Permanent,-13563219.0784131,4831370.46337982
060072001,US,Butte County Air Quality Management District,R9,0,-8,39.7539,2025-05-15 20:00:00 GMT-8,-121.6244,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Paradise - Birch Street,CA,Active,5/16/2025 4:00:00 AM,479153784,Permanent,-13539166.2760374,4830243.88108992
060072002,US,California Air Resources Board,R9,0,-8,39.77919,2025-05-15 20:00:00 GMT-8,-121.59135,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Paradise,Paradise Theater,CA,Inactive,5/16/2025 4:00:00 AM,479153785,Permanent,-13535487.1668667,4833906.46325308
060074001,US,California Air Resources Board,R9,0,-8,39.32756,2025-05-15 20:00:00 GMT-8,-121.66881,,22,22,22,,ND,-999,0,,,,ND,-999,0,,4,22,22,22,1,UG/M3,22,22,22,Gridley,Gridley,CA,Active,5/16/2025 4:00:00 AM,479153786,Permanent,-13544109.9746235,4768700.93473186
060090001,US,California Air Resources Board,R9,300.1,-8,38.20185,2025-05-15 20:00:00 GMT-8,-120.680277,46,43,43,43,43,43,43,1,PPB,16.0,13.0,13,13,1,UG/M3,4,19,19,19,1,UG/M3,19,19,19,Calaveras County,San Andreas,CA,Active,5/16/2025 4:00:00 AM,479153787,Permanent,-13434066.9844312,4607979.82170858
060111002,US,California Air Resources Board,R9,0,-8,39.18919,2025-05-15 20:00:00 GMT-8,-121.99887,35,36,36,36,33,33,33,1,PPB,17.0,20.0,20,20,1,UG/M3,6.4,36,36,36,1,UG/M3,36,36,36,,Colusa - Sunrise Blvd.,CA,Active,5/16/2025 4:00:00 AM,479153789,Permanent,-13580852.0857548,4748807.76199219
060130002,US,Bay Area Air District,R9,0,-8,37.9383,2025-05-15 20:00:00 GMT-8,-122.025,33,33,33,33,33,33,33,1,PPB,,,ND,-999,0,,,31,31,31,1,,31,31,31,Concord,Concord,CA,Active,5/16/2025 4:00:00 AM,479153790,Permanent,-13583760.8640492,4570713.33508275
060130006,US,Bay Area Air District,R9,0,-8,37.9478,2025-05-15 20:00:00 GMT-8,-122.3636,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Concord,Richmond - 7th St,CA,Active,5/16/2025 4:00:00 AM,479153791,Permanent,-13621453.6436318,4572054.32575919
060130008,US,Bay Area Air District,R9,25.9,-8,37.9386,2025-05-15 20:00:00 GMT-8,-122.0247,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Concord|Fairfield|Livermore,Concord,CA,Inactive,5/16/2025 4:00:00 AM,479153792,Permanent,-13583727.468202,4570755.67950612
060131002,US,Bay Area Air District,R9,-1.8,-8,38.006311,2025-05-15 20:00:00 GMT-8,-121.641918,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Fairfield,Bethel Island,CA,Active,5/16/2025 4:00:00 AM,479153793,Permanent,-13541116.3708771,4580317.38387393
060131004,US,Bay Area Air District,R9,19.8,-8,37.9604,2025-05-15 20:00:00 GMT-8,-122.3571,,33,33,33,33,33,33,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,San Rafael,San Pablo - Rumrill,CA,Active,5/16/2025 4:00:00 AM,479153794,Permanent,-13620730.0669417,4573833.17038721
060132007,US,Bay Area Air District,R9,0,-8,37.743649,2025-05-15 20:00:00 GMT-8,-121.934188,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Livermore,San Ramon,CA,Active,5/16/2025 4:00:00 AM,479153795,Permanent,-13573651.7184513,4543275.04133078
060170010,US,California Air Resources Board,R9,0,-8,38.72528,2025-05-15 20:00:00 GMT-8,-120.82192,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Placerville,Placerville,CA,Inactive,5/16/2025 4:00:00 AM,479153796,Permanent,-13449834.6110656,4682396.33769264
060170011,US,California Air Resources Board,R9,1906.3,-8,38.94498,2025-05-15 20:00:00 GMT-8,-119.97061,,7,7,7,,ND,-999,0,,8.0,7.0,7,7,1,UG/M3,,,ND,-999,0,,7,7,7,South Lake Tahoe,South Lake Tahoe - Sandy Way,CA,Active,5/16/2025 4:00:00 AM,479153797,Permanent,-13355067.2153584,4713793.49113869
060170012,US,California Air Resources Board,R9,2251.2,-8,38.81161,2025-05-15 20:00:00 GMT-8,-120.03308,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Echo Summit (seasonal) - SLT695,CA,Active,5/16/2025 4:00:00 AM,479153798,Permanent,-13362021.3439483,4694722.13476797
060170020,US,California Air Resources Board,R9,473.1,-8,38.89094,2025-05-15 20:00:00 GMT-8,-121.00337,29,27,27,27,27,27,27,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Placerville|Cool,Cool (Seasonal),CA,Active,5/16/2025 4:00:00 AM,479153799,Permanent,-13470033.5326701,4706061.68129472
060190007,US,San Joaquin Valley Unified APCD,R9,0,-8,36.7056,2025-05-15 20:00:00 GMT-8,-119.7414,46,42,42,42,42,42,42,1,PPB,27.0,24.0,24,24,1,UG/M3,,,ND,-999,0,,24,24,24,Fresno,Fresno - Drummond Street,CA,Active,5/16/2025 4:00:00 AM,479153800,Permanent,-13329551.6748737,4398150.28349399
060190008,US,California Air Resources Board,R9,0,-8,36.7814,2025-05-15 20:00:00 GMT-8,-119.7722,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Fresno,Fresno - 1st Street,CA,Inactive,5/16/2025 4:00:00 AM,479153801,Permanent,-13332980.3151901,4408680.40998142
060190011,US,California Air Resources Board,R9,97,-8,36.78538,2025-05-15 20:00:00 GMT-8,-119.77321,45,43,43,43,43,43,43,1,PPB,22.0,19.0,19,19,1,UG/M3,6.4,29,29,29,1,UG/M3,29,29,29,Fresno,Fresno - Garland,CA,Active,5/16/2025 4:00:00 AM,479153802,Permanent,-13333092.7478758,4409233.59865799
060190242,US,San Joaquin Valley Unified APCD,R9,0,-8,36.8414,2025-05-15 20:00:00 GMT-8,-119.8744,46,43,43,43,43,43,43,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Fresno,Fresno - Sierra Skypark #2,CA,Active,5/16/2025 4:00:00 AM,479153803,Permanent,-13344357.1671492,4417022.98876617
060192008,US,San Joaquin Valley Unified APCD,R9,0,-8,36.1994,2025-05-15 20:00:00 GMT-8,-120.0991,,16,16,16,,ND,-999,0,,,,ND,-999,0,,2,16,16,16,1,UG/M3,16,16,16,,Huron,CA,Active,5/16/2025 4:00:00 AM,479153804,Permanent,-13369370.6567304,4328093.30612424
060192009,US,San Joaquin Valley Unified APCD,R9,0,-8,36.6324,2025-05-15 20:00:00 GMT-8,-120.3822,38,41,41,41,40,40,40,1,PPB,,,ND,-999,0,,10,41,41,41,1,UG/M3,41,41,41,,Tranquillity,CA,Active,5/16/2025 4:00:00 AM,479153805,Permanent,-13400885.204574,4387991.20190573
060192016,US,San Joaquin Valley Unified APCD,R9,0,-8,36.71088,2025-05-15 20:00:00 GMT-8,-119.77743,,33,33,33,,ND,-999,0,,,,ND,-999,0,,8,33,33,33,1,UG/M3,33,33,33,Fresno,Fresno-Foundry Park,CA,Active,5/16/2025 4:00:00 AM,479153806,Permanent,-13333562.516127,4398883.44361857
060193002,US,California Air Resources Board,R9,0,-8,36.6103,2025-05-15 20:00:00 GMT-8,-119.5375,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Parlier,CA,Inactive,5/16/2025 4:00:00 AM,479153807,Permanent,-13306853.6307009,4384925.9448161
060194001,US,San Joaquin Valley Unified APCD,R9,0,-8,36.5975,2025-05-15 20:00:00 GMT-8,-119.5036,43,43,43,43,43,43,43,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Parlier,CA,Active,5/16/2025 4:00:00 AM,479153808,Permanent,-13303079.899963,4383150.99400864
060195001,US,San Joaquin Valley Unified APCD,R9,0,-8,36.819199,2025-05-15 20:00:00 GMT-8,-119.7164,47,44,44,44,44,44,44,1,PPB,29.0,26.0,26,26,1,UG/M3,0.3,8,8,8,1,UG/M3,26,26,26,Fresno,Clovis - N. Villa Ave,CA,Active,5/16/2025 4:00:00 AM,479153809,Permanent,-13326768.6876039,4413935.33341945
060210002,US,California Air Resources Board,R9,0,-8,39.5175,2025-05-15 20:00:00 GMT-8,-122.1903,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,,CA,Inactive,5/16/2025 4:00:00 AM,479153810,Permanent,-13602161.9758773,4796072.43879925
060210003,US,California Air Resources Board,R9,13.7,-8,39.53387,2025-05-15 20:00:00 GMT-8,-122.190834,40,34,34,34,34,34,34,1,PPB,27.0,21.0,21,21,1,UG/M3,4,23,23,23,1,UG/M3,23,23,23,Willows,Willows-Colusa,CA,Active,5/16/2025 4:00:00 AM,479153811,Permanent,-13602221.4204854,4798434.9528547
060231004,US,North Coast Unified Air Quality Management District,R9,20.7,-8,40.776943,2025-05-15 20:00:00 GMT-8,-124.177498,,23,23,23,,ND,-999,0,,23.0,23.0,23,23,1,UG/M3,,,ND,-999,0,,23,23,23,Eureka,Jacobs,CA,Active,5/16/2025 4:00:00 AM,479153812,Permanent,-13823375.8453427,4979496.27079807
060250005,US,California Air Resources Board,R9,0,-8,32.67618,2025-05-15 20:00:00 GMT-8,-115.48307,45,53,53,53,47,47,47,1,PPB,74.0,53.0,53,53,1,UG/M3,9,40,40,40,1,UG/M3,53,53,53,Imperial Valley|Calexico,Calexico - Ethel Street,CA,Active,5/16/2025 4:00:00 AM,479153813,Permanent,-12855516.547644,3852400.73143732
060250006,US,California Air Resources Board,R9,0,-8,32.677799,2025-05-15 20:00:00 GMT-8,-115.389702,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Calexico - East,CA,Inactive,5/16/2025 4:00:00 AM,479153814,Permanent,-12845122.8694276,3852614.84612073
060250007,US,Imperial County Air Pollution Control District,R9,0,-8,32.978298,2025-05-15 20:00:00 GMT-8,-115.5383,,39,39,39,,ND,-999,0,,56.0,39.0,39,39,1,UG/M3,4.1,26,26,26,1,UG/M3,39,39,39,Imperial Valley|Brawley,Brawley - 220 Main Street,CA,Active,5/16/2025 4:00:00 AM,479153815,Permanent,-12861664.7231205,3892423.7400195
060251003,US,Imperial County Air Pollution Control District,R9,0,-8,32.7917,2025-05-15 20:00:00 GMT-8,-115.5617,56,64,64,64,64,64,64,1,PPB,33.0,30.0,30,30,1,UG/M3,5.5,18,18,18,1,UG/M3,30,30,30,Imperial Valley|El Centro,El Centro - 9th Street,CA,Active,5/16/2025 4:00:00 AM,479153816,Permanent,-12864269.599205,3867688.14825507
060254003,US,Imperial County Air Pollution Control District,R9,0,-8,33.0325,2025-05-15 20:00:00 GMT-8,-115.6225,28,59,59,59,41,41,41,1,PPB,101.0,59.0,59,59,1,UG/M3,,,ND,-999,0,,59,59,59,Imperial Valley|Westmorland,Westmorland - 570 Cook St,CA,Active,5/16/2025 4:00:00 AM,479153817,Permanent,-12871037.8242453,3899618.58977674
060254004,US,Imperial County Air Pollution Control District,R9,0,-8,33.2136,2025-05-15 20:00:00 GMT-8,-115.5444,42,42,42,42,42,42,42,1,PPB,46.0,31.0,31,31,1,UG/M3,,,ND,-999,1,,31,31,31,Imperial Valley|Niland,Niland - English Road,CA,Active,5/16/2025 4:00:00 AM,479153818,Permanent,-12862343.7720143,3923690.23219525
060270002,US,Great Basin Unified Air Pollution Control District,R9,1232.5,-8,37.360701,2025-05-15 20:00:00 GMT-8,-118.330835,40,40,40,40,40,40,40,1,PPB,14.0,16.0,16,16,1,UG/M3,2.1,14,14,14,1,UG/M3,16,16,16,Bishop,NCORE - Bishop,CA,Active,5/16/2025 4:00:00 AM,479153819,Permanent,-13172528.2973429,4489503.82327285
060270004,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.609,2025-05-15 20:00:00 GMT-8,-118.0578,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,,Lone Pine,CA,Inactive,5/16/2025 4:00:00 AM,479153820,Permanent,-13142134.1801741,4384745.66293604
060270021,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.2676,2025-05-15 20:00:00 GMT-8,-117.993,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Owens Lake|Great Basin Air District,Olancha,CA,Inactive,5/16/2025 4:00:00 AM,479153821,Permanent,-13134920.6771707,4337505.46875333
060270022,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.3261,2025-05-15 20:00:00 GMT-8,-117.9551,,19,19,19,,ND,-999,0,,25.0,19.0,19,19,1,UG/M3,,,ND,-999,0,,19,19,19,Owens Lake,Dirty Socks,CA,Active,5/16/2025 4:00:00 AM,479153822,Permanent,-13130701.6684697,4345585.50263083
060270025,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.3663,2025-05-15 20:00:00 GMT-8,-117.8976,,14,14,14,,ND,-999,0,,19.0,14.0,14,14,1,UG/M3,,,ND,-999,0,,14,14,14,Owens Lake,Shell Cut,CA,Active,5/16/2025 4:00:00 AM,479153823,Permanent,-13124300.797749,4351141.4528216
060270026,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.3619,2025-05-15 20:00:00 GMT-8,-118.0108,,16,16,16,,ND,-999,0,,21.0,16.0,16,16,1,UG/M3,,,ND,-999,0,,16,16,16,Owens Lake,Bill Stanley,CA,Active,5/16/2025 4:00:00 AM,479153824,Permanent,-13136902.1641068,4350533.19904163
060270028,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.5432,2025-05-15 20:00:00 GMT-8,-117.9418,,15,15,15,,ND,-999,0,,15.0,15.0,15,15,1,UG/M3,,,ND,-999,0,,15,15,15,Owens Lake,Lizard Tail,CA,Active,5/16/2025 4:00:00 AM,479153825,Permanent,-13129221.1192421,4375624.59153075
060270029,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.542233,2025-05-15 20:00:00 GMT-8,-117.990055,,11,11,11,,ND,-999,0,,14.0,11.0,11,11,1,UG/M3,,,ND,-999,0,,11,11,11,Owens Lake,North Beach,CA,Active,5/16/2025 4:00:00 AM,479153826,Permanent,-13134592.8412703,4375490.60574175
060270030,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.4581,2025-05-15 20:00:00 GMT-8,-117.8519,,11,11,11,,ND,-999,0,,15.0,11.0,11,11,1,UG/M3,,,ND,-999,0,,11,11,11,Owens Lake,Mill Site,CA,Active,5/16/2025 4:00:00 AM,479153827,Permanent,-13119213.4970198,4363839.69488969
060271001,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.0494,2025-05-15 20:00:00 GMT-8,-117.9439,,21,21,21,,ND,-999,0,,21.0,21.0,21,21,1,UG/M3,,,ND,-999,0,,21,21,21,Coso Junction,Coso Junction,CA,Active,5/16/2025 4:00:00 AM,479153829,Permanent,-13129454.8901728,4307420.86659502
060271003,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.4878,2025-05-15 20:00:00 GMT-8,-117.871,,11,11,11,,ND,-999,0,,11.0,11.0,11,11,1,UG/M3,0.5,0,0,0,1,UG/M3,11,11,11,Owens Lake,Keeler,CA,Active,5/16/2025 4:00:00 AM,479153830,Permanent,-13121339.6992939,4367951.16658282
060271023,US,Bishop Paiute Tribe,R9,1288.9,-8,37.3667,2025-05-15 20:00:00 GMT-8,-118.4167,,18,18,18,,ND,-999,0,,19.0,17.0,17,17,1,UG/M3,3.7,18,18,18,1,UG/M3,18,18,18,Bishop,Bishop Paiute Tribe-CA,CA,Active,5/16/2025 4:00:00 AM,479153832,Permanent,-13182086.7454198,4490344.04250592
060290007,US,California Air Resources Board,R9,0,-8,35.345607,2025-05-15 20:00:00 GMT-8,-118.851825,58,50,50,50,50,50,50,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Edison,CA,Active,5/16/2025 4:00:00 AM,479153835,Permanent,-13230524.6388513,4210947.5063425
060290008,US,San Joaquin Valley Unified APCD,R9,0,-8,35.0544,2025-05-15 20:00:00 GMT-8,-119.4039,52,51,51,51,51,51,51,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Maricopa - Stanilaus Street,CA,Active,5/16/2025 4:00:00 AM,479153836,Permanent,-13291981.346731,4171276.34638577
060290010,US,San Joaquin Valley Unified APCD,R9,0,-8,35.3853,2025-05-15 20:00:00 GMT-8,-119.014702,,55,55,55,,ND,-999,0,,61.0,53.0,53,53,1,UG/M3,12,55,55,55,1,UG/M3,55,55,55,Bakersfield,Bakersfield - Golden State Highway,CA,Active,5/16/2025 4:00:00 AM,479153837,Permanent,-13248656.0235532,4216365.93645228
060290011,US,California Air Resources Board,R9,0,-8,35.05045,2025-05-15 20:00:00 GMT-8,-118.14778,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Mojave - 923 Poole St.,CA,Inactive,5/16/2025 4:00:00 AM,479153838,Permanent,-13152150.7079557,4170739.21280679
060290014,US,California Air Resources Board,R9,0,-8,35.356615,2025-05-15 20:00:00 GMT-8,-119.062613,59,50,50,50,50,50,50,1,PPB,,,ND,-999,0,,7.8,28,28,28,1,UG/M3,28,28,28,Bakersfield,Bakersfield - California Ave,CA,Active,5/16/2025 4:00:00 AM,479153839,Permanent,-13253989.4516766,4212449.92447517
060290232,US,California Air Resources Board,R9,0,-8,35.438035,2025-05-15 20:00:00 GMT-8,-119.016787,57,49,49,49,49,49,49,1,PPB,45.0,41.0,41,41,1,UG/M3,,,ND,-999,0,,41,41,41,,Oildale - 3311 Manor Street,CA,Active,5/16/2025 4:00:00 AM,479153840,Permanent,-13248888.1246915,4223568.83591101
060292009,US,San Joaquin Valley Unified APCD,R9,0,-8,34.8416,2025-05-15 20:00:00 GMT-8,-118.8647,,28,28,28,,ND,-999,0,,,,ND,-999,0,,6,28,28,28,1,UG/M3,28,28,28,,Lebec,CA,Active,5/16/2025 4:00:00 AM,479153841,Permanent,-13231957.8772952,4142375.99746415
060292012,US,San Joaquin Valley Unified APCD,R9,0,-8,35.3313,2025-05-15 20:00:00 GMT-8,-119,59,49,49,49,49,49,49,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Bakersfield-Muni,CA,Active,5/16/2025 4:00:00 AM,479153842,Permanent,-13247019.4043996,4208995.13272614
060295001,US,California Air Resources Board,R9,0,-8,35.208302,2025-05-15 20:00:00 GMT-8,-118.784401,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Arvin - Bear Mountain Blvd,CA,Inactive,5/16/2025 4:00:00 AM,479153843,Permanent,-13223019.033504,4192224.70792968
060295002,US,California Air Resources Board,R9,0,-8,35.23918,2025-05-15 20:00:00 GMT-8,-118.78863,34,38,38,38,38,38,38,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Arvin - Di Giorgio School,CA,Active,5/16/2025 4:00:00 AM,479153844,Permanent,-13223489.8036306,4196432.44224706
060296001,US,California Air Resources Board,R9,0,-8,35.50349,2025-05-15 20:00:00 GMT-8,-119.27264,47,44,44,44,44,44,44,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Shafter - Walker Street,CA,Active,5/16/2025 4:00:00 AM,479153845,Permanent,-13277369.5503694,4232515.68394114
060310004,US,San Joaquin Valley Unified APCD,R9,0,-8,36.102219,2025-05-15 20:00:00 GMT-8,-119.566002,,53,53,53,,ND,-999,0,,84.0,53.0,53,53,1,UG/M3,9,42,42,42,1,UG/M3,53,53,53,Hanford,Corcoran,CA,Active,5/16/2025 4:00:00 AM,479153846,Permanent,-13310026.4588275,4314695.67976391
060311004,US,San Joaquin Valley Unified APCD,R9,0,-8,36.3144,2025-05-15 20:00:00 GMT-8,-119.6436,47,52,52,52,44,44,44,1,PPB,69.0,52.0,52,52,1,UG/M3,8,51,51,51,1,UG/M3,52,52,52,Hanford,Hanford - S. Irwin Street,CA,Active,5/16/2025 4:00:00 AM,479153847,Permanent,-13318664.6286741,4343969.01096124
060370002,US,South Coast AQMD,R9,27.5,-8,34.136474,2025-05-15 20:00:00 GMT-8,-117.923963,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Los Angeles Inland|E San Gabriel Vly,Azusa,CA,Inactive,5/16/2025 4:00:00 AM,479153848,Permanent,-13127235.5134848,4047141.90393336
